Store ID,Store Name,Store Size,Region/Zone,Product_id,Category,Location,Purchase Amount (USD),Promo_code,Discount,Date,Previous Purchases,Age,Gender,Review Rating,Customer_ID
1378,Store_1378,Large,East,59,Footwear,"Illinois, Rural",129.185,1,15,2020-03-12 09:03:10,14,25,Male,3,96
1681,Store_1681,Small,West,58,Footwear,"California, Coastal",109.66,1,5,2023-12-29 05:19:17,9,25,Female,1,125
1627,Store_1627,Medium,South,60,Footwear,"New York, Industrial",47.74,0,20,2023-12-28 23:18:48,12,25,Female,3,214
1321,Store_1321,Large,South,40,Electronics,"Florida, Urban",624.75,0,10,2022-06-28 01:08:34,4,45,Female,4,301
1627,Store_1627,Large,South,77,Accessories,"Florida, Urban",590.304,0,20,2022-02-16 03:38:04,10,45,Female,4,363
1732,Store_1732,Medium,East,24,Electronics,"California, Urban",474.75,0,0,2021-12-16 22:36:39,13,45,Female,4,20
1394,Store_1394,Large,East,37,Electronics,"Illinois, Suburban",670.1500000000001,1,25,2020-06-30 20:44:50,11,25,Female,3,325
1356,Store_1356,Medium,East,19,Clothing,"New York, Industrial",408.936,0,15,2024-11-06 01:52:32,6,35,Male,6,150
1561,Store_1561,Small,East,28,Electronics,"Florida, Urban",528.4749999999999,1,20,2023-07-14 05:47:03,12,25,Female,4,225
1838,Store_1838,Large,North,20,Clothing,"New York, Industrial",535.0079999999999,0,10,2020-08-12 13:31:17,7,18,Male,7,219
1418,Store_1418,Large,North,1,Clothing,"Florida, Suburban",76.05999999999999,1,20,2023-01-21 04:05:54,12,25,Female,2,193
1477,Store_1477,Medium,South,27,Electronics,"Illinois, Rural",55.230000000000004,0,15,2025-11-15 15:13:52,17,25,Male,5,176
1335,Store_1335,Large,West,68,Accessories,"Florida, Urban",47.138,0,0,2022-01-18 06:48:33,7,65,Female,1,382
1590,Store_1590,Large,North,65,Accessories,"Florida, Suburban",279.201,0,0,2022-07-25 16:14:10,10,35,Female,2,429
1999,Store_1999,Small,West,69,Accessories,"Texas, Suburban",615.849,0,10,2025-09-26 01:17:26,13,55,Female,4,147
1019,Store_1019,Medium,West,67,Accessories,"Illinois, Urban",567.151,0,0,2025-01-20 12:40:14,12,45,Male,4,17
1411,Store_1411,Medium,South,64,Accessories,"California, Suburban",521.1080000000001,1,0,2024-05-12 13:16:16,7,55,Female,4,492
1890,Store_1890,Small,East,28,Electronics,"California, Suburban",321.88,1,10,2021-08-06 08:03:38,6,18,Male,4,94
1548,Store_1548,Large,North,22,Electronics,"Illinois, Rural",620.7750000000001,0,5,2020-11-04 00:45:37,11,25,Female,3,294
1258,Store_1258,Small,South,45,Footwear,"California, Coastal",128.76600000000002,0,10,2021-08-09 03:23:07,9,45,Female,3,105
1604,Store_1604,Medium,South,63,Accessories,"Illinois, Urban",385.866,0,10,2021-05-15 22:05:31,12,65,Male,1,79
1698,Store_1698,Large,West,25,Electronics,"California, Urban",573.25,1,0,2020-03-18 21:28:28,9,35,Female,5,168
1356,Store_1356,Large,South,41,Footwear,"Texas, Suburban",70.83,1,15,2024-05-23 06:19:10,6,25,Female,3,29
1200,Store_1200,Large,South,67,Accessories,"California, Urban",579.829,1,10,2021-05-26 10:32:07,9,45,Female,4,141
1410,Store_1410,Large,East,10,Clothing,"Florida, Urban",439.66799999999995,0,20,2025-09-28 13:42:54,13,35,Male,2,298
1287,Store_1287,Large,South,56,Footwear,"Illinois, Rural",298.44100000000003,0,30,2024-04-10 18:07:36,11,45,Male,4,254
1047,Store_1047,Large,East,21,Electronics,"New York, Industrial",60.87,0,10,2024-04-28 14:37:16,14,35,Male,4,486
1764,Store_1764,Small,West,17,Clothing,"New York, Industrial",420.372,0,20,2022-03-23 02:52:51,10,35,Female,2,51
1557,Store_1557,Medium,South,4,Clothing,"Illinois, Suburban",284.98,1,10,2022-05-15 11:28:16,8,35,Female,3,487
1369,Store_1369,Large,South,16,Clothing,"Texas, Suburban",445.16400000000004,0,20,2023-10-27 23:52:48,6,35,Female,2,333
1230,Store_1230,Medium,North,49,Footwear,"California, Suburban",30.602000000000004,0,15,2024-03-03 16:36:34,8,45,Male,4,348
1094,Store_1094,Small,East,28,Electronics,"Texas, Suburban",447.445,1,5,2022-01-06 22:43:59,14,45,Female,3,299
1302,Store_1302,Large,North,19,Clothing,"New York, Downtown",274.84799999999996,0,15,2024-06-18 13:59:30,7,35,Male,4,218
1217,Store_1217,Small,North,77,Accessories,"Illinois, Rural",286.793,0,20,2022-11-14 01:03:53,17,55,Female,4,371
1551,Store_1551,Medium,East,10,Clothing,"Illinois, Urban",316.332,0,20,2020-09-24 16:37:52,15,35,Female,2,5
1386,Store_1386,Medium,South,17,Clothing,"Texas, Urban",94.71999999999998,1,0,2024-01-17 17:53:45,14,25,Male,1,465
1714,Store_1714,Small,East,56,Footwear,"Texas, Rural",525.207,1,0,2020-09-11 21:10:41,9,25,Female,3,267
1627,Store_1627,Large,East,49,Footwear,"California, Suburban",,,20,2024-12-22 19:28:20,17,,,,87
1924,Store_1924,Large,South,25,Electronics,"Florida, Suburban",87.37,1,15,2020-06-17 10:36:41,13,18,Female,3,478
1090,Store_1090,Large,South,62,Accessories,"Florida, Suburban",63.622,0,15,2025-04-11 05:04:23,9,65,Female,4,358
1057,Store_1057,Medium,North,54,Footwear,"California, Coastal",,,30,2022-05-13 07:04:29,14,,,,71
1433,Store_1433,Large,East,17,Clothing,"Florida, Coastal",152.952,0,5,2024-02-03 16:50:10,9,18,Male,3,134
1521,Store_1521,Large,South,33,Electronics,"New York, Downtown",376.725,0,0,2024-07-12 17:19:12,12,35,Female,4,255
1767,Store_1767,Medium,East,13,Clothing,"Florida, Urban",327.432,0,5,2021-01-03 01:47:12,8,25,Female,3,410
1828,Store_1828,Medium,South,13,Clothing,"California, Urban",97.74,0,20,2025-12-20 03:32:22,6,18,Male,5,101
1760,Store_1760,Large,South,58,Footwear,"Florida, Urban",545.7330000000001,1,5,2025-07-06 22:38:31,7,35,Female,2,261
1482,Store_1482,Large,South,21,Electronics,"Illinois, Urban",621.21,0,15,2023-06-29 08:44:54,13,25,Female,4,276
1366,Store_1366,Large,South,64,Accessories,"Texas, Urban",416.5330000000001,0,25,2025-09-25 18:08:09,12,55,Female,4,132
1888,Store_1888,Small,North,65,Accessories,"New York, Downtown",190.021,0,20,2023-11-14 11:33:33,10,35,Female,2,53
1828,Store_1828,Small,South,51,Footwear,"Illinois, Urban",511.677,1,5,2024-06-13 05:09:50,13,35,Male,4,354
1406,Store_1406,Large,East,42,Footwear,"Illinois, Rural",180.917,0,25,2022-07-13 06:28:19,11,25,Female,2,447
1517,Store_1517,Small,South,22,Electronics,"California, Suburban",249.645,0,30,2022-08-22 18:38:39,11,25,Female,4,497
1330,Store_1330,Small,West,76,Accessories,"Texas, Urban",237.80900000000003,0,30,2020-05-26 15:56:46,5,45,Female,2,442
1699,Store_1699,Small,South,63,Accessories,"Texas, Urban",43.537000000000006,0,25,2023-10-15 03:18:01,15,55,Female,8,316
1234,Store_1234,Medium,North,66,Accessories,"New York, Industrial",62.403000000000006,1,0,2025-03-31 12:43:47,10,35,Male,3,20
1882,Store_1882,Medium,West,20,Clothing,"California, Urban",291.768,0,15,2024-09-19 17:07:26,13,35,Male,5,342
1410,Store_1410,Large,South,64,Accessories,"New York, Downtown",584.678,1,10,2024-11-07 21:46:32,6,55,Female,1,311
1182,Store_1182,Large,East,5,Clothing,"Florida, Suburban",5761.12,1,10,2024-02-17 15:27:29,8,35,Male,1,99
1286,Store_1286,Medium,North,27,Electronics,"Illinois, Urban",585.1500000000001,0,10,2024-09-23 05:17:00,14,35,Female,5,400
1122,Store_1122,Medium,South,7,Clothing,"New York, Industrial",249.80399999999997,0,25,2024-06-09 16:47:18,10,35,Male,1,112
1157,Store_1157,Large,East,37,Electronics,"Illinois, Suburban",243.20999999999998,0,30,2021-05-16 03:31:05,10,25,Male,4,445
1322,Store_1322,Medium,North,66,Accessories,"California, Urban",150.41,0,5,2025-02-27 14:03:32,11,35,Female,3,399
1012,Store_1012,Large,East,64,Accessories,"Florida, Suburban",355.99199999999996,0,5,2020-11-30 04:52:02,8,35,Female,4,22
1826,Store_1826,Medium,East,22,Electronics,"California, Coastal",379.615,1,25,2020-10-07 04:27:59,13,35,Female,2,261
1565,Store_1565,Large,North,46,Footwear,"Florida, Coastal",262.658,0,15,2023-01-13 10:57:30,15,25,Female,6,472
1871,Store_1871,Medium,East,27,Electronics,"Florida, Urban",,,20,2023-12-21 11:07:13,7,,,9,18
1788,Store_1788,Large,North,42,Footwear,"Illinois, Suburban",3246.54,0,10,2020-02-24 21:14:08,6,45,Female,4,395
1554,Store_1554,Large,South,18,Clothing,"California, Suburban",369.46799999999996,0,5,2021-08-07 01:38:24,13,25,Male,4,56
1778,Store_1778,Large,West,10,Clothing,"California, Urban",536.62,1,10,2024-02-05 05:23:05,14,25,Female,3,129
1620,Store_1620,Large,North,7,Clothing,"New York, Downtown",469.70799999999997,1,10,2023-06-18 03:12:29,7,35,Male,2,400
1834,Store_1834,Large,East,69,Accessories,"California, Suburban",223.145,0,25,2022-05-04 20:24:24,11,45,Female,3,293
1677,Store_1677,Large,East,19,Clothing,"New York, Suburban",235.164,0,5,2023-12-07 11:06:21,9,35,Male,4,498
1862,Store_1862,Large,East,59,Footwear,"Texas, Rural",140.085,0,30,2024-06-17 09:42:21,8,35,Male,4,437
1919,Store_1919,Large,East,2,Clothing,"Texas, Urban",112.464,0,25,2023-09-30 21:09:36,6,18,Male,3,85
1617,Store_1617,Medium,North,32,Electronics,"Texas, Suburban",95.03999999999999,0,15,2021-02-22 09:22:45,14,18,Male,3,473
1562,Store_1562,Medium,East,39,Electronics,"California, Coastal",50.08,1,10,2023-11-09 22:59:04,12,18,Male,2,49
1203,Store_1203,Small,West,66,Accessories,"California, Suburban",279.058,0,20,2023-04-12 13:15:49,10,55,Female,2,202
1956,Store_1956,Medium,North,21,Electronics,"New York, Downtown",,,15,2020-01-24 03:07:04,12,,,,194
1301,Store_1301,Large,South,55,Footwear,"Florida, Suburban",300.993,0,10,2022-01-09 07:33:25,13,35,Male,4,174
1042,Store_1042,Small,South,19,Clothing,"New York, Downtown",458.392,1,10,2022-05-06 09:12:03,7,18,Male,3,218
1794,Store_1794,Large,South,74,Accessories,"Texas, Urban",266.344,0,0,2021-02-06 08:25:10,9,35,Female,4,111
1596,Store_1596,Large,East,13,Clothing,"New York, Industrial",248.032,1,10,2025-08-28 20:44:33,10,35,Male,5,264
1728,Store_1728,Large,East,5,Clothing,"Florida, Suburban",85.61999999999999,0,5,2021-11-10 12:50:42,20,35,Female,2,394
1669,Store_1669,Large,North,42,Footwear,"California, Suburban",182.62300000000002,1,0,2025-10-01 13:15:26,2,35,Female,2,198
1861,Store_1861,Small,East,35,Electronics,"New York, Suburban",697.575,0,5,2020-04-13 12:43:36,7,35,Female,4,492
1505,Store_1505,Large,South,36,Electronics,"Texas, Rural",385.29999999999995,1,5,2020-02-21 12:03:30,13,35,Female,4,188
1638,Store_1638,Small,South,7,Clothing,"Texas, Suburban",132.15599999999998,0,10,2021-01-03 17:09:30,7,35,Female,3,242
1190,Store_1190,Large,East,66,Accessories,"California, Coastal",435.812,0,25,2021-09-02 22:39:10,12,35,Female,2,395
1777,Store_1777,Small,North,37,Electronics,"New York, Suburban",323.005,1,25,2023-05-28 16:03:02,11,18,Male,1,13
1898,Store_1898,Small,South,61,Accessories,"Florida, Urban",540.007,0,0,2021-09-15 15:44:31,5,65,Female,2,121
1972,Store_1972,Large,South,26,Electronics,"California, Urban",83.235,0,5,2023-10-12 10:19:33,8,25,Female,4,19
1059,Store_1059,Large,East,66,Accessories,"New York, Suburban",355.397,1,10,2021-08-01 21:42:02,12,55,Female,4,221
1794,Store_1794,Medium,North,44,Footwear,"Illinois, Suburban",442.849,0,10,2022-01-23 01:49:03,11,25,Female,4,208
1465,Store_1465,Large,East,68,Accessories,"Texas, Rural",556.855,0,10,2023-07-15 11:11:56,10,55,Female,2,436
1378,Store_1378,Medium,West,49,Footwear,"Florida, Coastal",224.63100000000003,0,20,2022-10-14 13:47:42,9,35,Female,4,324
1428,Store_1428,Small,East,50,Footwear,"Florida, Urban",420.42100000000005,1,15,2024-12-30 17:50:05,7,45,Female,1,118
1061,Store_1061,Large,South,68,Accessories,"Florida, Suburban",628.16,0,10,2021-03-06 16:27:30,12,45,Female,1,309
1919,Store_1919,Large,East,42,Footwear,"Texas, Urban",346.21400000000006,0,15,2025-10-23 11:31:36,10,35,Female,2,462
1301,Store_1301,Large,West,20,Clothing,"New York, Downtown",489.216,0,10,2025-09-11 07:33:24,7,18,Male,1,449
1637,Store_1637,Large,East,57,Footwear,"California, Suburban",320.254,0,5,2024-03-28 02:59:14,11,45,Male,4,161
1973,Store_1973,Large,South,21,Electronics,"New York, Industrial",595.8,0,5,2021-06-18 02:28:19,5,45,Male,2,495
1998,Store_1998,Medium,South,74,Accessories,"California, Urban",612.222,0,20,2025-02-16 10:55:54,6,35,Female,2,405
1171,Store_1171,Medium,North,5,Clothing,"Florida, Urban",440.344,1,5,2021-05-24 15:35:24,12,35,Female,2,151
1504,Store_1504,Medium,South,69,Accessories,"New York, Industrial",111.37100000000001,0,25,2020-05-06 20:52:27,15,55,Female,3,323
1062,Store_1062,Large,South,40,Electronics,"Florida, Suburban",85.21000000000001,1,10,2023-02-10 21:18:15,13,25,Female,4,246
1771,Store_1771,Small,West,37,Electronics,"Illinois, Rural",611.88,0,15,2020-04-11 14:40:06,8,25,Female,2,43
1015,Store_1015,Medium,East,26,Electronics,"Florida, Suburban",214.89999999999998,1,15,2023-06-05 10:23:19,14,35,Male,8,266
1690,Store_1690,Large,North,41,Footwear,"Florida, Urban",482.76800000000003,0,10,2022-08-31 17:51:05,10,25,Male,2,496
1841,Store_1841,Small,South,58,Footwear,"California, Urban",116.73200000000001,0,25,2025-05-07 06:27:12,11,35,Female,3,48
1879,Store_1879,Large,North,71,Accessories,"Illinois, Suburban",603.3330000000001,1,15,2025-01-07 10:37:38,6,45,Female,3,336
1100,Store_1100,Small,East,64,Accessories,"Florida, Coastal",525.928,0,25,2024-10-23 21:15:48,10,55,Female,2,284
1986,Store_1986,Large,South,20,Clothing,"Florida, Coastal",530.184,0,15,2021-07-18 06:46:57,12,35,Male,5,346
1175,Store_1175,Medium,North,6,Clothing,"Illinois, Urban",148.83599999999998,0,0,2024-01-26 18:48:12,7,25,Female,5,82
1192,Store_1192,Small,South,68,Accessories,"Illinois, Urban",582.624,1,0,2020-07-12 04:24:30,7,35,Female,3,31
1964,Store_1964,Large,East,59,Footwear,"New York, Industrial",3276.9,0,10,2024-02-02 20:42:22,13,35,Male,4,262
1972,Store_1972,Large,South,35,Electronics,"California, Urban",76.74,0,20,2022-03-02 15:27:38,12,35,Female,4,73
1812,Store_1812,Small,East,79,Accessories,"Illinois, Rural",616.073,1,10,2022-12-29 10:22:44,8,45,Female,4,405
1898,Store_1898,Medium,East,2,Clothing,"Illinois, Suburban",126.444,0,15,2025-04-08 22:47:35,7,35,Male,3,232
1272,Store_1272,Medium,East,44,Footwear,"Texas, Urban",136.07100000000003,1,5,2024-02-10 00:17:54,11,35,Male,5,165
1466,Store_1466,Medium,South,64,Accessories,"Illinois, Suburban",,,20,2025-05-03 12:08:45,10,,,,297
1932,Store_1932,Medium,West,72,Accessories,"California, Urban",384.41,0,15,2023-06-01 05:47:23,11,55,Female,5,311
1772,Store_1772,Large,South,58,Footwear,"Florida, Urban",507.7170000000001,1,25,2024-07-24 15:57:04,11,25,Female,3,226
1174,Store_1174,Medium,South,72,Accessories,"Florida, Suburban",218.53300000000002,1,10,2021-09-23 06:10:29,9,55,Female,1,16
1233,Store_1233,Medium,West,59,Footwear,"Florida, Urban",33.484,0,30,2024-06-29 16:50:00,10,35,Female,2,86
1811,Store_1811,Large,East,35,Electronics,"Florida, Coastal",746.325,0,25,2023-05-08 16:20:16,10,35,Female,4,497
1215,Store_1215,Small,North,50,Footwear,"Texas, Rural",179.56400000000002,0,10,2025-05-20 05:44:43,7,35,Female,2,432
1490,Store_1490,Large,West,47,Footwear,"Illinois, Urban",98.27400000000002,0,25,2020-07-22 07:21:27,7,25,Female,1,465
1416,Store_1416,Large,North,42,Footwear,"Florida, Urban",551.585,1,10,2021-08-10 08:15:25,9,35,Female,2,16
1758,Store_1758,Medium,East,73,Accessories,"New York, Industrial",371.56600000000003,0,20,2023-08-25 13:44:47,10,35,Male,5,348
1532,Store_1532,Small,South,76,Accessories,"Florida, Coastal",117.822,1,10,2025-09-24 20:41:15,6,65,Female,2,234
1450,Store_1450,Small,North,48,Footwear,"Illinois, Suburban",471.50500000000005,1,10,2020-07-01 17:52:01,11,25,Male,8,82
1835,Store_1835,Large,South,61,Accessories,"Florida, Urban",625.238,1,20,2020-05-25 01:34:42,4,55,Female,5,51
1754,Store_1754,Large,East,17,Clothing,"Texas, Rural",530.1959999999999,0,30,2020-09-29 19:35:35,12,18,Female,4,342
1799,Store_1799,Large,East,15,Clothing,"California, Suburban",128.784,0,20,2021-11-07 18:35:49,9,25,Female,5,112
1279,Store_1279,Large,West,74,Accessories,"California, Suburban",,,30,2024-03-14 06:00:21,10,,,,306
1243,Store_1243,Large,East,67,Accessories,"Illinois, Rural",259.522,1,25,2020-08-11 15:23:17,10,35,Male,4,284
1674,Store_1674,Large,East,59,Footwear,"California, Urban",202.25700000000003,0,10,2025-03-22 23:25:01,11,45,Male,2,355
1145,Store_1145,Small,North,30,Electronics,"California, Coastal",323.35,1,15,2023-08-25 09:54:11,11,25,Female,3,36
1066,Store_1066,Medium,North,80,Accessories,"New York, Downtown",521.95,0,5,2023-04-08 07:34:06,11,35,Male,2,194
1102,Store_1102,Medium,South,11,Clothing,"Illinois, Rural",17.676,0,10,2021-04-28 01:14:42,12,35,Female,2,423
1309,Store_1309,Large,East,60,Footwear,"Illinois, Rural",374.72600000000006,0,20,2021-12-28 00:47:27,12,45,Male,3,429
1921,Store_1921,Medium,East,65,Accessories,"California, Coastal",640.5490000000001,0,15,2020-12-11 22:23:19,9,45,Female,9,215
1955,Store_1955,Large,South,7,Clothing,"California, Urban",256.70799999999997,1,30,2023-09-19 09:25:06,15,35,Female,5,230
1636,Store_1636,Large,East,12,Clothing,"California, Urban",297.216,0,5,2025-06-01 14:44:13,11,18,Female,3,297
1116,Store_1116,Small,East,22,Electronics,"Texas, Rural",476.56499999999994,0,15,2022-06-22 07:14:31,8,45,Male,3,113
1471,Store_1471,Large,South,47,Footwear,"Florida, Coastal",164.934,0,15,2021-03-12 20:25:20,12,45,Female,6,497
1762,Store_1762,Small,East,45,Footwear,"Texas, Rural",408.27700000000004,1,5,2020-08-16 07:48:01,16,35,Female,4,413
1320,Store_1320,Medium,South,32,Electronics,"Illinois, Rural",174.20499999999998,1,20,2023-01-03 22:43:29,13,25,Female,4,226
1434,Store_1434,Large,West,24,Electronics,"New York, Suburban",72.625,1,20,2023-12-18 06:54:38,10,35,Female,4,291
1369,Store_1369,Large,North,59,Footwear,"Florida, Suburban",452.915,1,25,2020-12-02 12:49:02,13,25,Male,1,52
1737,Store_1737,Medium,South,43,Footwear,"New York, Industrial",106.13900000000001,0,25,2025-01-26 13:29:15,7,45,Female,1,321
1699,Store_1699,Medium,South,77,Accessories,"Illinois, Rural",478.959,0,20,2024-10-28 17:36:47,10,65,Female,2,80
1186,Store_1186,Medium,East,64,Accessories,"Illinois, Rural",568.022,0,20,2023-04-29 17:17:53,12,65,Male,5,97
1587,Store_1587,Small,South,29,Electronics,"New York, Industrial",58.644999999999996,1,0,2025-07-14 07:29:33,10,25,Female,3,191
1784,Store_1784,Large,East,62,Accessories,"New York, Suburban",463.164,0,10,2024-09-25 15:33:06,13,55,Male,3,154
1468,Store_1468,Medium,East,10,Clothing,"New York, Suburban",391.992,0,10,2024-02-12 04:59:32,10,35,Female,3,337
1660,Store_1660,Large,South,80,Accessories,"Illinois, Suburban",410.41,0,20,2021-09-17 12:58:22,18,35,Male,3,106
1706,Store_1706,Large,South,69,Accessories,"California, Coastal",211.149,1,10,2021-10-14 17:15:07,9,55,Female,3,43
1875,Store_1875,Medium,North,8,Clothing,"New York, Suburban",38.832,0,15,2020-10-10 03:56:08,11,18,Female,3,237
1795,Store_1795,Medium,North,38,Electronics,"Florida, Urban",,,10,2022-08-13 09:31:18,3,,,,198
1472,Store_1472,Large,West,11,Clothing,"Illinois, Urban",172.47599999999997,0,20,2025-03-27 05:33:16,8,35,Male,1,268
1555,Store_1555,Medium,East,79,Accessories,"Texas, Rural",271.73900000000003,0,15,2021-05-11 00:50:04,12,65,Male,4,230
1453,Store_1453,Large,East,38,Electronics,"Texas, Suburban",689.8050000000001,0,10,2020-05-31 08:16:59,8,45,Male,2,24
1445,Store_1445,Small,South,79,Accessories,"Florida, Suburban",458.76,1,5,2022-04-15 18:01:43,13,35,Male,4,138
1681,Store_1681,Medium,South,17,Clothing,"California, Urban",27.36,0,5,2020-04-05 18:23:41,8,18,Male,4,378
1093,Store_1093,Small,South,20,Clothing,"New York, Industrial",562.792,1,20,2025-01-17 08:49:34,11,25,Female,3,297
1735,Store_1735,Medium,North,77,Accessories,"Illinois, Suburban",4718.610000000001,0,0,2024-04-10 02:56:01,10,65,Female,3,420
1789,Store_1789,Large,East,55,Footwear,"New York, Downtown",286.49600000000004,1,10,2023-12-28 21:42:21,10,25,Female,2,321
1037,Store_1037,Large,East,56,Footwear,"Illinois, Urban",270.56800000000004,1,20,2020-03-20 12:09:53,10,45,Male,2,417
1781,Store_1781,Medium,South,17,Clothing,"Texas, Suburban",560.712,0,10,2020-01-01 22:21:08,11,25,Female,2,169
1481,Store_1481,Medium,East,8,Clothing,"New York, Suburban",345.4,1,15,2022-04-28 01:07:49,7,18,Female,1,159
1746,Store_1746,Medium,South,47,Footwear,"Florida, Urban",281.99600000000004,0,20,2023-05-31 07:33:41,7,25,Female,3,411
1110,Store_1110,Small,West,44,Footwear,"California, Suburban",428.52700000000004,0,25,2022-08-13 01:45:01,10,35,Male,2,36
1889,Store_1889,Large,North,67,Accessories,"Florida, Suburban",390.819,0,5,2021-02-03 16:52:34,14,55,Female,1,250
1409,Store_1409,Large,West,71,Accessories,"California, Urban",171.522,0,20,2021-11-12 06:28:36,15,55,Male,4,176
